adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,nome_no_dataset,data_no_dataset
False,/htuuuEwAvDVECMpb0ltLLyZyDDt.jpg,"[18, 80]",238,en,The Godfather,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",28.3575,/3bhkrj58Vtu7enYsRolD1fZdja1.jpg,1972-03-14,The Godfather,False,8.686,21784,The Godfather,1972
False,/enNubozHn9pXi0ycTVYUWfpHZm.jpg,"[18, 28, 80, 53]",155,en,The Dark Knight,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",30.4265,/qJ2tW6WMUDux911r6m7haRef0WH.jpg,2008-07-16,The Dark Knight,False,8.523,34320,The Dark Knight,2008
False,/bxgTSUenZDHNFerQ1whRKplrMKF.jpg,[18],389,en,12 Angry Men,"The defense and the prosecution have rested and the jury is filing into the jury room to decide if a young Spanish-American is guilty or innocent of murdering his father. What begins as an open and shut case soon becomes a mini-drama of each of the jurors' prejudices and preconceptions about the trial, the accused, and each other.",12.2818,/ow3wq89wM8qd5X7hWKxiRfsFf9C.jpg,1957-04-10,12 Angry Men,False,8.5,9362,12 Angry Men,1957
False,/2u7zbn8EudG6kLlBzUYqP8RyFU4.jpg,"[12, 14, 28]",122,en,The Lord of the Rings: The Return of the King,"As armies mass for a final battle that will decide the fate of the world--and powerful, ancient forces of Light and Dark compete to determine the outcome--one member of the Fellowship of the Ring is revealed as the noble heir to the throne of the Kings of Men. Yet, the sole hope for triumph over evil lies with a brave hobbit, Frodo, who, accompanied by his loyal friend Sam and the hideous, wretched Gollum, ventures deep into the very dark heart of Mordor on his seemingly impossible quest to destroy the Ring of Power.​",24.3014,/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,2003-12-17,The Lord of the Rings: The Return of the King,False,8.488,25411,The Lord of the Rings: The Return of the King,2003
False,/suaEOtk1N1sgg2MTM7oZd2cfVp3.jpg,"[53, 80, 35, 18]",680,en,Pulp Fiction,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",20.6008,/vQWk5YBFWF4bZaofAbv0tShwBvQ.jpg,1994-09-10,Pulp Fiction,False,8.487,29027,Pulp Fiction,1994
False,/zb6fM1CX41D9rF9hdgclu0peUmy.jpg,"[18, 36, 10752]",424,en,Schindler's List,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,18.1267,/sF1U4EUQS8YHUYjNl3pMGNIQyr0.jpg,1993-12-15,Schindler's List,False,8.565,16674,Schindler's List,1993
False,/gqby0RhyehP3uRrzmdyUZ0CgPPe.jpg,"[28, 878, 12]",27205,en,Inception,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",29.7677,/ljsZTbVsrQSqZgWeep2B1QiDKuh.jpg,2010-07-15,Inception,False,8.37,37875,Inception,2010
False,/hZkgoQYus5vegHoetLkCJzb17zJ.jpg,"[18, 53]",550,en,Fight Club,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",26.9963,/jSziioSwPVrOy9Yow3XhWIBDjq1.jpg,1999-10-15,Fight Club,False,8.438,30694,Fight Club,1999
False,/z51Wzj94hvAIsWfknifKTqKJRwp.jpg,"[12, 14, 28]",120,en,The Lord of the Rings: The Fellowship of the Ring,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",26.4972,/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,2001-12-18,The Lord of the Rings: The Fellowship of the Ring,False,8.424,26333,The Lord of the Rings: The Fellowship of the Ring,2001
False,/67HggiWaP9ZLv5sPYmyRV37yAJM.jpg,"[35, 18, 10749]",13,en,Forrest Gump,"A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",22.3058,/arw2vcBveWOVZr6pxd9XTd1TdQa.jpg,1994-06-23,Forrest Gump,False,8.465,28583,Forrest Gump,1994
False,/mshaKLtPUxcDBhzau6qiObEblhL.jpg,"[12, 14, 28]",121,en,The Lord of the Rings: The Two Towers,"Frodo Baggins and the other members of the Fellowship continue on their sacred quest to destroy the One Ring--but on separate paths. Their destinies lie at two towers--Orthanc Tower in Isengard, where the corrupt wizard Saruman awaits, and Sauron's fortress at Barad-dur, deep within the dark lands of Mordor. Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",19.914,/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,2002-12-18,The Lord of the Rings: The Two Towers,False,8.409,22871,The Lord of the Rings: The Two Towers,2002
False,/8K9qHeM6G6QjQN0C5XKFGvK5lzM.jpg,"[28, 878]",603,en,The Matrix,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",21.9896,/p96dm7sCMn4VYAStA6siNz30G1r.jpg,1999-03-31,The Matrix,False,8.231,26741,The Matrix,1999
False,/vMylmakO2K9cZexNUze8wa9muJp.jpg,[18],510,en,One Flew Over the Cuckoo's Nest,"A petty criminal fakes insanity to serve his sentence in a mental ward rather than prison. He soon finds himself as a leader to the other patients—and an enemy to the cruel, domineering nurse who runs the ward.",10.1748,/kjWsMh72V6d8KRLV4EOoSJLT1H7.jpg,1975-11-19,One Flew Over the Cuckoo's Nest,False,8.413,10925,One Flew Over the Cuckoo's Nest,1975
False,/yKxiCmJjZSMRpNxegO6s4zVsW4E.jpg,"[18, 28]",595228,ta,சூரரைப் போற்று,"Nedumaaran Rajangam ""Maara"" sets out to make the common man fly and in the process takes on the world's most capital intensive industry and several enemies who stand in his way.",2.9315,/5uimlxPCgAei8JfQUDFEUQLoyyh.jpg,2020-11-12,Soorarai Pottru,False,7.725,100,Soorarai Pottru,2020
False,/vgnoBSVzWAV9sNQUORaDGvDp7wx.jpg,"[12, 18, 878]",157336,en,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,49.4703,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,2014-11-05,Interstellar,False,8.46,37755,Interstellar,2014
False,/rW2xRFlJRbTnBJlQTSjQmjevIwb.jpg,"[18, 36, 10752]",857,en,Saving Private Ryan,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",15.662,/uqx37cS8cpHg8U35f9U5IBlrCV3.jpg,1998-07-24,Saving Private Ryan,False,8.22,16489,Saving Private Ryan,1998
False,/vxJ08SvwomfKbpboCWynC3uqUg4.jpg,"[14, 18, 80]",497,en,The Green Mile,"A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cell block's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.",23.4046,/8VG8fDNiy50H4FedGwdSVUPoaJe.jpg,1999-12-10,The Green Mile,False,8.503,18333,The Green Mile,1999
False,/p1PLSI5Nw2krGxD7X4ulul1tDAk.jpg,"[80, 9648, 53]",807,en,Se7en,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Somerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",23.042,/191nKfP0ehp3uIvWqgPbFmI4lv9.jpg,1995-09-22,Se7en,False,8.377,22038,Se7en,1995
False,/aYcnDyLMnpKce1FOYUpZrXtgUye.jpg,"[80, 53, 18]",274,en,The Silence of the Lambs,"Clarice Starling is a top student at the FBI's training academy.  Jack Crawford wants Clarice to interview Dr. Hannibal Lecter, a brilliant psychiatrist who is also a violent psychopath, serving life behind bars for various acts of murder and cannibalism.  Crawford believes that Lecter may have insight into a case and that Starling, as an attractive young woman, may be just the bait to draw him out.",3.0104,/uS9m8OBk1A8eM9I042bx8XXpqAq.jpg,1991-02-14,The Silence of the Lambs,False,8.347,17062,The Silence of the Lambs,1991
False,/2w4xG178RpB4MDAIfTkqAuSJzec.jpg,"[12, 28, 878]",11,en,Star Wars,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,20.3225,/6FfCtAuVAW8XJjZ7eWeLibRLWTw.jpg,1977-05-25,Star Wars,False,8.205,21443,Star Wars,1977
False,/3q35nBLCIdEbxYfsr7D5ocYQXKz.jpg,"[18, 10751, 14]",1585,en,It's a Wonderful Life,"A holiday favourite for generations...  George Bailey has spent his entire life giving to the people of Bedford Falls.  All that prevents rich skinflint Mr. Potter from taking over the entire town is George's modest building and loan company.  But on Christmas Eve the business's $8,000 is lost and George's troubles begin.",7.6476,/bSqt9rhDZx1Q7UZ86dBPKdNomp2.jpg,1946-12-20,It's a Wonderful Life,False,8.272,4574,It's a Wonderful Life,1946
False,/gZWl93sf8AxavYpVT1Un6EF3oCj.jpg,"[80, 53, 18]",475557,en,Joker,"During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.",23.5856,/udDclJoHjfjb8Ekgsd4FDteOkCU.jpg,2019-10-01,Joker,False,8.133,26745,Joker,2019
False,/bF8eIIIJJoMZf2mFibAejqEGQcX.jpg,"[18, 10402]",244786,en,Whiplash,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",20.727,/7fn624j5lj3xTme2SgiLCeuedmO.jpg,2014-10-10,Whiplash,False,8.376,15876,Whiplash,2014
False,/q6OGlZ1KMEb14AC8KbPCxyNOal6.jpg,"[18, 35]",77338,fr,Intouchables,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,15.869,/1QU7HKgsQbGpzsJbJK4pAVQV9F5.jpg,2011-11-02,The Intouchables,False,8.271,17815,The Intouchables,2011
False,/yCnJT53HMXAK87xzPAdjdYhZ3JE.jpg,"[18, 9648, 878]",1124,en,The Prestige,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.",17.1676,/2ZOzyhoW08neG27DVySMCcq2emd.jpg,2006-10-17,The Prestige,False,8.203,16755,The Prestige,2006
False,/6WRrGYalXXveItfpnipYdayFkQB.jpg,"[18, 53, 80]",1422,en,The Departed,"To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.",14.0582,/nT97ifVT2J1yMQmeq20Qblg61T.jpg,2006-10-04,The Departed,False,8.159,15498,The Departed,2006
False,/1XqIhsqnAozznGhxlGdI0GPcCro.jpg,"[18, 10752]",423,en,The Pianist,"The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city.",11.3988,/2hFvxCCWrTmCYwfy7yum0GKRi3Y.jpg,2002-09-17,The Pianist,False,8.381,9657,The Pianist,2002
False,/jhk6D8pim3yaByu1801kMoxXFaX.jpg,"[28, 18, 12]",98,en,Gladiator,"After the death of Emperor Marcus Aurelius, his devious son takes power and demotes Maximus, one of Rome's most capable generals who Marcus preferred. Eventually, Maximus is forced to become a gladiator and battle to the death against other men for the amusement of paying audiences.",20.2669,/ty8TGRuvJLPUmAR1H1nRIsgwvim.jpg,2000-05-04,Gladiator,False,8.221,20016,Gladiator,2000
False,/6qHI1IYj7QlLSCwHRzkL62X175s.jpg,[18],73,en,American History X,"Derek Vineyard is paroled after serving 3 years in prison for killing two African-American men. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",6.5474,/x2drgoXYZ8484lqyDj7L1CEVR4T.jpg,1998-07-01,American History X,False,8.334,12012,American History X,1998
False,/9jrHaaXWB37VcA4KGemP8iF7bFB.jpg,"[18, 80, 53]",629,en,The Usual Suspects,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.",13.4649,/99X2SgyFunJFXGAYnDv3sb9pnUD.jpg,1995-07-19,The Usual Suspects,False,8.173,10842,The Usual Suspects,1995
False,/wXsQvli6tWqja51pYxXNG1LFIGV.jpg,"[10751, 16, 18, 14, 12]",8587,en,The Lion King,"Young lion prince Simba, eager to one day become king of the Pride Lands, grows up under the watchful eye of his father Mufasa; all the while his villainous uncle Scar conspires to take the throne for himself. Amid betrayal and tragedy, Simba must confront his past and find his rightful place in the Circle of Life.",25.2275,/sKCr78MXSLixwmZ8DyJLrpMsd15.jpg,1994-06-15,The Lion King,False,8.256,18993,The Lion King,1994
False,/vINgGecnz95iDL6fjQMARDsocgG.jpg,"[28, 53, 878]",280,en,Terminator 2: Judgment Day,"Ten years after the events of the original, a reprogrammed T-800 is sent back in time to protect young John Connor from the shape-shifting T-1000. Together with his mother Sarah, he fights to stop Skynet from triggering a nuclear apocalypse.",24.1587,/weVXMD5QBGeQil4HEATZqAkXeEc.jpg,1991-07-03,Terminator 2: Judgment Day,False,8.131,13532,Terminator 2: Judgment Day,1991
False,/yz8QL8WFD8yj0LA5zIlNOgcHvZK.jpg,"[12, 35, 878]",105,en,Back to the Future,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",19.4019,/vN5B5WgYscRGcQpVhHl6p9DDTP0.jpg,1985-07-03,Back to the Future,False,8.322,20824,Back to the Future,1985
False,/h31SOVlekuHXsMWVGxI8nPPfY82.jpg,"[18, 37]",335,it,C'era una volta il West,"As the railroad builders advance unstoppably through the Arizona desert on their way to the sea, Jill arrives in the small town of Flagstone with the intention of starting a new life.",7.7716,/qbYgqOczabWNn2XKwgMtVrntD6P.jpg,1968-12-21,Once Upon a Time in the West,False,8.282,4606,Once Upon a Time in the West,1968
False,/uif5fUshJrXyyDzfpzp1DLw3N0S.jpg,"[27, 53, 9648]",539,en,Psycho,"When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother.",11.166,/yz4QVqPx3h1hD1DfqqQkCq3rmxW.jpg,1960-06-22,Psycho,False,8.421,10486,Psycho,1960
False,/kSlO1pHpwQfPQdgVPr7dJiJNtJ8.jpg,"[35, 18, 10749]",3082,en,Modern Times,"A bumbling tramp desires to build a home with a young woman, yet is thwarted time and time again by his lack of experience and habit of being in the wrong place at the wrong time..",3.0695,/7uoiKOEjxBBW0AgDGQWrlfGQ90w.jpg,1936-02-05,Modern Times,False,8.3,3874,Modern Times,1936
False,/Ma7mQsldFCaQpsZbm8zolgLfmV.jpg,"[35, 18, 10749]",901,en,City Lights,A tramp falls in love with a beautiful blind flower girl. His on-and-off friendship with a wealthy man allows him to be the girl's benefactor and suitor.,3.251,/ugmakEL5y294I5bXgiBqApuZpwc.jpg,1931-02-06,City Lights,False,8.263,2312,City Lights,1931
False,/6EbxuGgAjizKqd9CmG5HG0m0t23.jpg,"[18, 10752, 36]",472454,tr,Ayla,"In 1950, amidst the ravages of the Korean War, Sergeant Süleyman stumbles upon a a half-frozen little girl, with no parents and no help in sight and he risks his own life to save her, smuggling her into his army base and out of harm’s way.",1.5093,/jb7oT0nNiLElnmBC01lMm2GaR26.jpg,2017-10-27,Ayla: The Daughter of War,False,8.0,376,Ayla: The Daughter of War,2017
False,/bOUKDbOe7hxGUHQHYJ7VCKkziZ3.jpg,"[28, 53, 80, 12]",432139,ta,விக்ரம் வேதா,A notorious gangster Vedha surrenders himself to encounter specialist Vikram whom he challenges every step of the way by narrating his life events in the form of riddles that needs to be solved in order to capture him.,3.4697,/ob9YxdzRu5lfKgz0PNrlL45dorf.jpg,2017-07-21,Vikram Vedha,False,7.288,203,Vikram Vedha,2017
False,/l0fNAHLOFReQJsxCOmGWvJDnimn.jpg,"[18, 10751, 35]",360814,hi,दंगल,"Dangal is an extraordinary true story based on the life of Mahavir Singh and his two daughters, Geeta and Babita Phogat. The film traces the inspirational journey of a father who trains his daughters to become world class wrestlers.",4.3075,/cJRPOLEexI7qp2DKtFfCh7YaaUG.jpg,2016-12-21,Dangal,False,7.893,1058,Dangal,2016
False,/8mnXR9rey5uQ08rZAvzojKWbDQS.jpg,"[16, 28, 12, 878]",324857,en,Spider-Man: Into the Spider-Verse,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",24.4703,/iiZZdoQBEYBv6id8su7ImL0oCbD.jpg,2018-12-06,Spider-Man: Into the Spider-Verse,False,8.397,16400,Spider-Man: Into the Spider-Verse,2018
False,/7RyHsO4yDXtBv1zUU3mTpHeQ0d5.jpg,"[12, 878, 28]",299534,en,Avengers: Endgame,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",20.7433,/ulzhLuWrPK07P1YkdWQLZnQh1JL.jpg,2019-04-24,Avengers: Endgame,False,8.238,26679,Avengers: Endgame,2019
False,/mDfJG3LC3Dqb67AZ52x3Z0jU0uB.jpg,"[12, 28, 878]",299536,en,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",33.9141,/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,2018-04-25,Avengers: Infinity War,False,8.235,30904,Avengers: Infinity War,2018
False,/wSJHuSD7ojzoXifWjOAjxV7UpEL.jpg,"[10751, 16, 10402, 12]",354912,en,Coco,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",24.8962,/6Ryitt95xrO8KXuqRGm1fUuNwqF.jpg,2017-10-27,Coco,False,8.202,20188,Coco,2017
False,/n2eUT4zQA2yYcKOgAFidgOyiFoH.jpg,"[18, 37]",68718,en,Django Unchained,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.",16.1411,/7oWY8VDWW7thTzWh3OKYRkWUlD5.jpg,2012-12-25,Django Unchained,False,8.184,27022,Django Unchained,2012
False,/y2DB71C4nyIdMrANijz8mzvQtk6.jpg,"[28, 80, 18, 53]",49026,en,The Dark Knight Rises,"Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gotham's finest. The Dark Knight resurfaces to protect a city that has branded him an enemy.",21.2437,/hr0L2aueqlP2BYUblTTjmtn0hw4.jpg,2012-07-17,The Dark Knight Rises,False,7.786,23495,The Dark Knight Rises,2012
False,/u7kuUaySqXBVAtqEl9vkTkAzHV9.jpg,"[18, 35]",20453,hi,3 Idiots,"Rascal. Joker. Dreamer. Genius... You've never met a college student quite like ""Rancho."" From the moment he arrives at India's most prestigious university, Rancho's outlandish schemes turn the campus upside down—along with the lives of his two newfound best friends. Together, they make life miserable for ""Virus,"" the school’s uptight and heartless dean. But when Rancho catches the eye of the dean's daughter, Virus sets his sights on flunking out the ""3 idiots"" once and for all.",4.309,/66A9MqXOyVFCssoloscw79z8Tew.jpg,2009-12-23,3 Idiots,False,8.002,2524,3 Idiots,2009
False,/ai2FicMUxLCurVkjtYdSvVDWRmS.jpg,"[16, 10751, 878]",10681,en,WALL·E,"What if mankind had to leave Earth and somebody forgot to turn the last robot off? After hundreds of years doing what he was built for, WALL•E discovers a new purpose in life when he meets a sleek search robot named EVE. EVE comes to realize that WALL•E has inadvertently stumbled upon the key to the planet's future, and races back to space to report to the humans. Meanwhile, WALL•E chases EVE across the galaxy and sets into motion one of the most imaginative adventures ever brought to the big screen.",18.3491,/hbhFnRzzg6ZDmm8YAmxBnQpQIPh.jpg,2008-06-22,WALL·E,False,8.102,19466,WALL·E,2008
False,/uyUdNIzl3FWBRxqeVK4ZQKdGGUS.jpg,"[18, 53]",582,de,Das Leben der Anderen,"In 1984 East Berlin, dedicated Stasi officer Gerd Wiesler begins spying on a famous playwright and his actress-lover Christa-Maria. Wiesler becomes unexpectedly sympathetic to the couple, and faces conflicting loyalties when his superior takes a liking to Christa-Maria.",4.1218,/cVUDMnskSc01rdbyH0tLATTJUdP.jpg,2006-03-23,The Lives of Others,False,8.034,3871,The Lives of Others,2006
False,/7Wev9JMo6R5XAfz2KDvXb7oPMmy.jpg,"[9648, 53]",77,en,Memento,"Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.",11.4554,/fKTPH2WvH8nHTXeBYBVhawtRqtR.jpg,2000-10-11,Memento,False,8.178,15503,Memento,2000
False,/uPYa165sraN2c8gZBM9C47g3JoU.jpg,"[18, 80]",311,en,Once Upon a Time in America,"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.",9.9368,/i0enkzsL5dPeneWnjl1fCWm6L7k.jpg,1984-05-23,Once Upon a Time in America,False,8.407,5708,Once Upon a Time in America,1984
False,/ueDw7djPgKPZfph0vC43aD2EMyF.jpg,"[12, 28]",85,en,Raiders of the Lost Ark,"When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.",12.8171,/ceG9VzoRAVGwivFU403Wc3AHRys.jpg,1981-06-12,Raiders of the Lost Ark,False,7.925,13046,Raiders of the Lost Ark,1981
False,/mmd1HnuvAzFc4iuVJcnBrhDNEKr.jpg,"[27, 53]",694,en,The Shining,"Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.",14.0515,/xazWoLealQwEgqZ89MLZklLZD3k.jpg,1980-05-23,The Shining,False,8.21,18150,The Shining,1980
False,/9Qs9oyn4iE8QtQjGZ0Hp2WyYNXT.jpg,"[18, 10752]",28,en,Apocalypse Now,"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",11.6543,/gQB8Y5RCMkv2zwzFHbUJX3kAhvA.jpg,1979-05-19,Apocalypse Now,False,8.3,8620,Apocalypse Now,1979
False,/AmR3JG1VQVxU8TfAvljUhfSFUOx.jpg,"[27, 878]",348,en,Alien,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",22.4201,/vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg,1979-05-25,Alien,False,8.165,15555,Alien,1979
False,/e2k7DsHGMaWCNlS44ysPkT2E0fe.jpg,[18],26237,hi,आनन्द,Dr. Bhaskar Bannerjee struggles with his patients' suffering and the darkness and poverty he confronts daily. He treats cancer patient Anand who upon learning of his impending death determines to use the time he has left to the absolute fullest.,3.5205,/jGFVyNJmEmgZsJ8wvuGU7GbCHrI.jpg,1971-03-12,Anand,False,6.978,138,Anand,1971
False,/sTp8K0SfcC2RQef1Tu160z3niHO.jpg,"[35, 10752]",935,en,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"After the insane General Jack D. Ripper initiates a nuclear strike on the Soviet Union, a war room full of politicians, generals and a Russian diplomat all frantically try to stop it.",4.5598,/7SixLzxcqezkZEYU8pcHZgbkmjp.jpg,1964-01-29,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,False,8.124,5871,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964
False,/evUB9YKE5IPPtQOchcEF6hS90BO.jpg,"[18, 9648, 80]",37257,en,Witness for the Prosecution,An ailing barrister agrees to defend a man in a sensational murder trial where the unconvincing testimony of the defendant's wife becomes a subject of confusion.,5.9396,/bCj4EfuehAlgBwVd3diyWyhuuau.jpg,1957-12-17,Witness for the Prosecution,False,8.213,1532,Witness for the Prosecution,1957
False,/354kfjVb96mtFALMhBE6jzHGiA2.jpg,"[10752, 18]",975,en,Paths of Glory,A commanding officer defends three scapegoats on trial for a failed offensive that occurred within the French Army in 1916.,3.46,/hGg1UCQSHlXfv2HI9bDHT2OQBam.jpg,1957-10-25,Paths of Glory,False,8.3,3084,Paths of Glory,1957
False,/zZvtZZXRnZ4Tdcs0QEWaZZcIWy8.jpg,"[53, 9648]",567,en,Rear Window,A wheelchair-bound photographer spies on his neighbors from his apartment window and becomes convinced one of them has committed murder.,7.5513,/ILVF0eJxHMddjxeQhswFtpMtqx.jpg,1954-08-01,Rear Window,False,8.349,6812,Rear Window,1954
